id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state,zip
1ec85b6c-9980,5J8TB3H3XJL001665,22136.0,40714.0,ATP6710,2018.0,Acura,RDX,Base,SUV,Truck,FWD,Automatic,Premium Unleaded,3.5,V,,,,,
951eeef4-aa1b,1FM5K8GT2JGA20110,,15148.0,A20110,2018.0,Ford,Explorer,Sport,SUV,Truck,4WD,Automatic,Unleaded,3.5,V,kleyssonbraga,11 Apex Drive,Marlboro,MA,01752
f71e091d-95e0,KL7CJPSB0JB507940,17225.0,57927.0,1149,2018.0,Chevrolet,Trax,LT,SUV,Truck,4WD,Automatic,Unleaded,1.4,I,brady auto sales,562 Rodi Rd,Pittsburgh,PA,15235
0222b535-a66e,1N4AL3AP2JC185828,,13482.0,NS15608A,2018.0,Nissan,Altima,SV,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,wallace mazda,3725 Se Federal Hwy,Stuart,FL,34997.0
5c589412-8bcf,SJKCH5CR6JA057101,,40174.0,ZNXH55A,2018.0,INFINITI,QX30,Premium,SUV,Truck,4WD,Automatic,Premium Unleaded,2.0,I,rick hendrick chevrolet naples,5665 N. Airport Pulling Road,Naples,FL,34109
34f84e2a-4a07,5GAERCKW8JJ232986,35990.0,22320.0,L1401A,2018.0,Buick,Enclave,Premium,SUV,Truck,FWD,Automatic,Unleaded,3.6,V,ford groves lincoln,1501 N Kingshighway Cape,Cape Girardeau,MO,63701
85f9dbfe-b434,5UXKR0C54J0X95527,42629.0,23835.0,BR20L320,2018.0,BMW,X5,xDrive35i,SUV,Truck,4WD,Automatic,Premium Unleaded,3.0,I,west herr ford hamburg,5025 Camp Road,Hamburg,NY,14075.0
35b58cae-5381,WBXHT3C36J5L25194,31996.0,5445.0,39579,2018.0,BMW,X1,28i,SUV,Truck,4WD,Automatic,Premium Unleaded,2.0,I,donohoo chevrolet,1000 Greenhill Blvd Nw,Fort Payne,AL,35967
7077c242-3be3,1GCHTCEN6J1162324,32528.0,19685.0,RA0772A,2018.0,Chevrolet,Colorado,LT,Pickup,Truck,4WD,Automatic,Unleaded,3.6,V,west hills honda,520 West Hills Blvd,Bremerton,WA,98312
8974ac1e-3cc1,2C3CDZH92JH100451,,290.0,0451,2018.0,Dodge,Challenger,SRT,Coupe,Car,RWD,Automatic,Premium Unleaded,6.2,V,desneux motorsports,11301 218Th Street,Peculiar,MO,64078
3c5c3138-0748,JN1CV7AR0JM280567,29000.0,31789.0,122774A,2018.0,INFINITI,Q50,LUXE,Sedan,Car,4WD,Automatic,Premium Unleaded,2.0,I,fort myers infiniti,14990 South Tamiami Trail,Fort Myers,FL,33912
b816caec-6afc,1V2LR2CA8JC558955,30999.0,37719.0,SO5711,2018.0,Volkswagen,Atlas,SE w/Tech,SUV,Truck,4WD,Automatic,Unleaded,3.6,V,flow volkswagen of wilmington,5011 New Centre Drive,Wilmington,NC,28403
bacb340c-eb86,3TMDZ5BN5JM054552,45797.0,26798.0,P108920,2018.0,Toyota,Tacoma,TRD Off Road,Pickup,Truck,4WD,Automatic,Unleaded,3.5,V,dick hannah nissan,19505 Mcloughlin Blvd.,Bechtelsville,PA,19505
95bcb6c2-66fb,JF2SJAEC9JH611342,23609.0,14326.0,S11395A,2018.0,Subaru,Forester,Premium,SUV,Truck,4WD,Automatic,Unleaded,2.5,H,volkswagen of old saybrook,319 Middlesex Tpke,Old Saybrook,CT,06475
511ed400-c4a3,4JGDF6EE2JB001501,50353.0,35650.0,JB001501,2018.0,Mercedes-Benz,GLS-Class,GLS450,SUV,Truck,4WD,Automatic,Premium Unleaded,3.0,V,jackie cooper imports,9393 S. Memorial,Tulsa,OK,74133
93e36d27-f928,1VWAA7A39JC021364,17487.0,42199.0,D2171370,2018.0,Volkswagen,Passat,S,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,audi tucson,4646 E. 22nd St.,Tucson,AZ,85711
2d03b762-e5c3,3C4NJDCB8JT206534,22349.0,21221.0,,2018.0,Jeep,Compass,Limited,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,brandon nissan,9920 Adamo Drive,Tampa,FL,33619.0
6c142a95-cf31,2G1125S37J9178572,22972.0,60864.0,U178572,2018.0,Chevrolet,Impala,Premier,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.6,V,alfa romeo of fort worth,400 West Loop 820 South,Fort Worth,TX,76108
df6907db-565c,2C3CDZAG5JH327836,26248.0,37839.0,L023094B,2018.0,Dodge,Challenger,SXT,Coupe,Car,RWD,Automatic,Unleaded,3.6,V,hayes automotive group,2805 Us Highway 27 N,Sebring,FL,33870
e8556426-460d,5NPD84LF9JH246485,16496.0,22709.0,P724,2018.0,Hyundai,Elantra,Value Edition,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,nj auto lending,3401 Route 66,Neptune,NJ,07753
deb18427-a48d,1FTEW1E59JFC53265,41995.0,27237.0,JFC53265,2018.0,Ford,F-150,XL,Pickup,Truck,4WD,Automatic,E85 / Unleaded; Unleaded / Unleaded,5.0,V,bill estes toyota,3232 Harper Road,Indianapolis,IN,46240
d9167e76-a89d,3GNCJKSB5JL395535,16250.0,23543.0,34A04018,2018.0,Chevrolet,Trax,LS,SUV,Truck,FWD,Automatic,Unleaded,1.4,I,victory honda of plymouth,315 Ann Arbor Rd West,Plymouth,MI,48170
8c1e170b-3e2d,1GYKNCRS5JZ176310,34985.0,39341.0,PC4046,2018.0,Cadillac,XT5,Luxury,SUV,Truck,FWD,Automatic,Unleaded,3.6,V,wallace nissan,4313 Se Federal Hwy,Stuart,FL,34997
d3f3f90c-fc86,1C6RR7TT6JS123956,37447.0,48256.0,D21008A,2018.0,RAM,Ram 1500 Pickup,SLT,Pickup,Truck,4WD,Automatic,Unleaded,5.7,V,volkswagen of naples,601 Airport Road South,Naples,FL,34104.0
924b7a0e-832c,KNDPNCAC4J7404017,19800.0,54057.0,FA3495,2018.0,Kia,Sportage,EX,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,prime honda 128,88 Walkers Brook Dr # 98,Reading,MA,01867
2241b74c-32e1,2T2BZMCA7JC165041,44112.0,47903.0,P65041,2018.0,Lexus,RX,350 F SPORT,SUV,Truck,4WD,Automatic,Unleaded,3.5,V,honda cars of rock hill,686 Galleria Blvd,Rock Hill,SC,29730
bfb355fb-03d6,2T3RFREV9JW785436,20455.0,98273.0,JW785436,2018.0,Toyota,RAV4,Adventure,SUV,Truck,4WD,Automatic,Unleaded,2.5,I,south pointe chrysler dodge jeep ram,9240 S Memorial Dr.,Tulsa,OK,74133
88e0fce8-6dc6,WAUENCF53JA041534,39585.0,20541.0,JA04153P,2018.0,Audi,A5 Sportback,Premium Plus,Hatchback,Car,4WD,Automatic,Premium Unleaded,2.0,I,new smyrna beach chevrolet,2375 State Road 44,New Smyrna,FL,32168
c59b694e-cc48,5NPE24AF0JH658254,15971.0,49508.0,S210463A,2018.0,Hyundai,Sonata,SE,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,hawk nissan of st. charles,2535 East Main Street,Saint Charles,IL,60174.0
15ac8f25-546d,55SWF4KB7JU244146,32988.0,30354.0,P6684,2018.0,Mercedes-Benz,C-Class Sedan,C300,Sedan,Car,4WD,Automatic,Premium Unleaded,2.0,I,soave automotive group,,,,
3a368c80-47b3,3VV3B7AX5JM046094,25456.0,17850.0,PV3965,2018.0,Volkswagen,Tiguan,SEL,SUV,Truck,FWD,Automatic,Unleaded,2.0,I,hendrick cadillac monroe,3112 Hwy 74 West,Monroe,NC,28110.0
9bd49e50-2abf,5TFAW5F18JX752439,61999.0,17904.0,JX752439P,2018.0,Toyota,Tundra,1794 Edition,Pickup,Truck,4WD,Automatic,E85 / Unleaded,5.7,V,all american chrysler jeep dodge odessa,2510 E 8th St,Odessa,TX,79761
72a84e42-b40c,1FTEW1EP2JFB18081,32998.0,60311.0,S44217A,2018.0,Ford,F-150,XL,Pickup,Truck,4WD,Automatic,Unleaded,2.7,V,audi burlington,62 Cambridge St,Burlington,MA,01803
e90f4dba-754b,WBAJA7C56JWA74684,35888.0,21410.0,BN27211,2018.0,BMW,5 Series,530i,Sedan,Car,4WD,Automatic,Premium Unleaded,2.0,I,mercedes-benz of boston,259 Mcgrath Highway,Somerville,MA,02143
1427c099-ac08,WBXHU7C36J5L05015,25462.0,28612.0,J5L05015P,2018.0,BMW,X1,28i,SUV,Truck,FWD,Automatic,Premium Unleaded,2.0,I,principle auto,153 Treeline Park 200,San Antonio,TX,78209.0
791c76ca-cc94,KNMAT2MT2JP546738,21452.0,29017.0,JP546738,2018.0,Nissan,Rogue,SV,Crossover,Truck,FWD,Automatic,Unleaded,2.5,I,autonation ford miami,16800 N.w. 57th Avenue,Miami Gardens,FL,33015
6da975f3-a135,KNDPNCAC1J7398984,23744.0,12158.0,K3308P,2018.0,Kia,Sportage,EX,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,mazda of west ridge,4692 Ridge Road West,Spencerport,NY,14559
33a26ead-5171,5TDYZ3DC7JS930703,32406.0,46076.0,JS930703,2018.0,Toyota,Sienna,XLE,Minivan,Truck,FWD,Automatic,Unleaded,3.5,V,audi north atlanta,Alpharetta Highway 11505,Roswell,GA,30076
a84b4e43-d3d9,5NPE24AF9JH627617,19280.0,10091.0,H9849,2018.0,Hyundai,Sonata,SE,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,jim ellis volkswagen of chamblee,5901 Peachtree Blvd.,Atlanta,GA,30341
9304076d-27ca,1GKKNXLS9JZ244568,38000.0,34123.0,PR9706A,2018.0,GMC,Acadia,Denali,Crossover,Truck,4WD,Automatic,Unleaded,3.6,V,royal moore pre-owned,2350 Southeast 44Th Avenue,Hillsboro,OR,97123
2adaef3b-8e11,1G1ZD5ST4JF280741,20958.0,16940.0,P32617A,2018.0,Chevrolet,Malibu,1LT,Sedan,Car,FWD,Automatic,Unleaded,1.5,I,coughlin ford of pataskala,9800 Worthington Rd.,Pataskala,OH,43062
086c940c-7692,WDCTG4GB4JJ422043,31609.0,19624.0,TJJ422043,2018.0,Mercedes-Benz,GLA-Class,GLA250,SUV,Truck,4WD,Manual,Premium Unleaded,2.0,I,bmw of chattanooga,6806 East Brainerd Road,Chattanooga,TN,37421
5fc9d655-3dc1,2T3DFREV2JW713326,24488.0,57579.0,TU6071,2018.0,Toyota,RAV4,Limited,SUV,Truck,4WD,Automatic,Unleaded,2.5,I,casey auto group,813 Diligence Drive 117,Newport News,VA,23606
05037059-a1ba,2HGFC2F5XJH567170,16900.0,25180.0,31079P,2018.0,Honda,Civic,LX,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,lithia vip,150 N. Bartlett St.,Medford,OR,97501
6bc06f65-5408,5N1AT2MVXJC757416,21844.0,38757.0,N21PR019,2018.0,Nissan,Rogue,SV,Crossover,Truck,4WD,Automatic,Unleaded,2.5,I,thayer ford,18039 N. Dixie Highway,Bowling Green,OH,43402
6a40a797-5357,JA4AZ3A3XJZ025824,,26418.0,J11059A,2018.0,Mitsubishi,Outlander,LE,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,blaise alexander hyundai,1703 W College Avenue,State College,PA,16801
4dabd244-2774,2C3CDZAGXJH339349,26990.0,29145.0,2000925727,2018.0,Dodge,Challenger,SXT Plus,Coupe,Car,RWD,Automatic,Unleaded,3.6,V,carvana kansas city,2250 Fair Ave,Pomona,CA,91768
9f48ed4e-9d3c,4S3BNAC63J3013339,27400.0,25213.0,B15665-A,2018.0,Subaru,Legacy,Premium,Sedan,Car,4WD,Automatic,Unleaded,2.5,H,reedman-toll chevrolet of springfield,840 Baltimore Pike,Springfield,PA,19064
83527305-e4f8,1G1ZD5ST8JF249945,23955.0,48758.0,XR20906,2018.0,Chevrolet,Malibu,LT,Sedan,Car,FWD,Automatic,Unleaded,1.5,I,hendrick kia of concord,7550 Hendrick Auto Plaza Nw,Concord,NC,28027
95fed692-bb3e,5N1AZ2MH0JN127708,25600.0,27755.0,BF6919A,2018.0,Nissan,Murano,SV,Crossover,Truck,4WD,Automatic,Unleaded,3.5,V,beyer chrysler dodge jeep ram,172 Ridgedale Ave,Morristown,NJ,07962
e3b94d55-5376,KM8J3CA46JU631825,21000.0,18240.0,U17405O,2018.0,Hyundai,Tucson,SEL,SUV,Truck,4WD,Automatic,Unleaded,2.0,I,hyundai of 110,2100 Broadhollow Rd.,Farmingdale,NY,11735
27ce24ab-858d,1C6RR7PM4JS226621,34990.0,87230.0,JS226621,2018.0,RAM,Ram 1500 Pickup,Laramie Longhorn,Pickup,Truck,4WD,Automatic,Diesel,3.0,V,alm newnan,40 International Park,Newnan,GA,30265
7618771a-56a7,3N1AB7AP7JY337083,16200.0,10000.0,,2018.0,Nissan,Sentra,S,Sedan,Car,FWD,Automatic,Unleaded,1.8,I,bazan motors llc,4791 Hallandale Beach Boulevard B,West Park,FL,33023
a9947a9c-f85d,5TFRX5GN4JX112181,24913.0,85279.0,2C2926A,2018.0,Toyota,Tacoma,SR,Pickup,Truck,RWD,Automatic,Unleaded,2.7,I,parks chevrolet charlotte,8530 Ikea Boulevard,Charlotte,NC,28262
90bf1c5f-c672,WBAJV6C56JBC99905,41990.0,27455.0,M6324,2018.0,BMW,6 Series Gran Turismo,640i,Hatchback,Car,4WD,Automatic,Premium Unleaded,3.0,I,sunnyside mitsubishi,7630 Pearl Rd,Middleburg Heights,OH,44130.0
e891e5ef-ee6e,1GCVKREC3JZ130052,39985.0,38137.0,PCD503,2018.0,Chevrolet,Silverado 1500,LT,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,goodwin chevrolet buick oxford,1606 Main Street,Oxford,ME,04270
0c2b93be-3ff2,WBAJA9C57JB252585,33319.0,32488.0,B19325,2018.0,BMW,5 Series,530e,Sedan,Car,RWD,Automatic,Electric / Premium Unleaded,2.0,I,vista mini,4401 W Sample Rd,Coconut Creek,FL,33073
61ac4e61-7a31,1FTEW1E55JFB11401,39240.0,24906.0,P1076,2018.0,Ford,F-150,XLT,Pickup,Truck,4WD,Automatic,E85 / Unleaded; Unleaded / Unleaded,5.0,V,zeigler alfa romeo of grandville,4222 Parkway Place Dr Sw,Grandville,MI,49418
2fb47401-4c58,JN1EV7AR3JM437663,26242.0,25521.0,P30305,2018.0,INFINITI,Q50,LUXE,Sedan,Car,4WD,Automatic,Premium Unleaded,3.0,V,darcars infiniti of greenwich,315 Milbank Ave.,Greenwich,CT,06830
6c529d06-28be,2HGFC2F55JH535324,18999.0,32795.0,HM35929,2018.0,Honda,Civic,LX,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,jaguar virginia beach,3033 Virginia Beach Blvd.,Virginia Beach,VA,23452
866de1f2-3c27,3GKALMEXXJL180833,22804.0,24074.0,MRA59788A,2018.0,GMC,Terrain,SLE,SUV,Truck,FWD,Automatic,Unleaded,2.0,I,seth wadley lincoln,333 North Butler,Pauls Valley,OK,73075
0c82331f-d76c,1C4RJFBG0JC107373,25997.0,50820.0,UL4447,2018.0,Jeep,Grand Cherokee,Limited,SUV,Truck,4WD,Automatic,Unleaded,3.6,V,lia nissan of saratoga,2906 Route 9,Malta,NY,12020
87ef57a9-f9cf,1N6DD0EV5JN766480,25999.0,48293.0,31035C,2018.0,Nissan,Frontier,SV,Pickup,Truck,4WD,Automatic,Unleaded,4.0,V,jay hatfield auto group,1517 High Street,Sarcoxie,MO,64862
21285ed4-1a58,5NPE34AF1JH671219,18999.0,45424.0,M10721A,2018.0,Hyundai,Sonata,Sport,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,porsche southpoint,122 Kentington Drive,Durham,NC,27713.0
b222f3b9-ccf0,1FTFX1EG0JFC12090,36421.0,21399.0,732895,2018.0,Ford,F-150,XLT,Pickup,Truck,4WD,Automatic,Unleaded,3.5,V,howell motors inc,6488 Ridge Road,Lockport,NY,14094
bc02c8d6-b8aa,KNAGT4LEXJ5020519,19932.0,36683.0,K26342A,2018.0,Kia,Optima,Premium Hybrid,Sedan,Car,FWD,Automatic,Electric / Unleaded,2.0,I,carriage kia of woodstock,630 Olde Rope Mill Park Rd,Woodstock,GA,30188
2085100a-022c,1FTEW1EP5JKD76926,46995.0,51876.0,RAW9222,2018.0,Ford,F-150,Lariat,Pickup,Truck,4WD,Automatic,Unleaded,2.7,V,capital ford lincoln of rocky mount,2012 Stone Rose Drive,Rocky Mount,NC,27804
f917114e-ccd6,ZACCJBAB8JPH10023,17995.0,37520.0,37439PC,2018.0,Jeep,Renegade,Sport,SUV,Truck,4WD,Automatic,Unleaded,2.4,I,,,,,
195df855-76fa,KMHGN4JB2JU245265,36785.0,42647.0,U4494,2018.0,GENESIS,G80,Sport,Sedan,Car,4WD,Automatic,Premium Unleaded,3.3,V,champagne motor car company,106 Storrs Road Center,Mansfield,CT,6250.0
4324a776-1b5b,JN1EV7AP9JM365124,26910.0,18469.0,,2018.0,INFINITI,Q50,LUXE,Sedan,Car,RWD,Automatic,Premium Unleaded,3.0,V,sutherlin nissan of fort pierce,4815 South 1,Fort Pierce,FL,34982
a71b11ba-9435,5TDJZRFH1JS850438,34977.0,34326.0,HH122585A,2018.0,Toyota,Highlander,XLE,SUV,Truck,4WD,Automatic,Unleaded,3.5,V,berlin city kia,485 Main Street,Gorham,NH,03581
8757fecf-47ff,JTEZU5JR6J5170384,39491.0,13132.0,21240704A,2018.0,Toyota,4Runner,Limited,SUV,Truck,RWD,Automatic,Unleaded,4.0,V,honda of indian trail,4918 W Highway 74,Indian Trail,NC,28110
23bb2c38-4a78,4S4BSENC5J3383142,32500.0,38420.0,71853XA,2018.0,Subaru,Outback,Limited,Wagon,Car,4WD,Automatic,Unleaded,3.6,H,royal moore toyota,1415 Se River Rd.,Hillsboro,OR,97123
ffffa6c3-2e98,ZARFAECN0J7564600,,19438.0,564600P,2018.0,Alfa Romeo,Giulia,Ti Lusso,Sedan,Car,RWD,Automatic,Premium Unleaded,2.0,I,all american chevrolet of san angelo,203 North Bryant Blvd,San Angelo,TX,76903
c164b04d-7ecd,1G1FF1R71J0145704,37489.0,26435.0,P29421,2018.0,Chevrolet,Camaro,1SS,Coupe,Car,RWD,Automatic,Premium Unleaded,6.2,V,david stanley chevrolet,614 Sw 74th St,Oklahoma City,OK,73139
1e19146f-6c68,3C6UR5NL7JG134662,47995.0,141953.0,F21R9660TA,2018.0,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Diesel,6.7,I,auto inc,4600 Canyon Drive,Amarillo,TX,79109
a076c138-917e,LRBFX1SA9JD025330,25467.0,13339.0,6056,2018.0,Buick,Envision,Essence,SUV,Truck,FWD,Automatic,Premium Unleaded,2.5,I,gateway buick gmc,11438 Lbj Fwy,Dallas,TX,75238
5745b4d9-f1a5,5UXKR0C55J0Y00475,42977.0,43248.0,PN5674,2018.0,BMW,X5,xDrive35i,SUV,Truck,4WD,Automatic,Premium Unleaded,3.0,I,hendrick honda of easley,4609 Calhoun Memorial Hwy,Easley,SC,29640
02d8207f-3e42,3C6TRVAG5JE113759,40000.0,7087.0,10209,2018.0,RAM,ProMaster Cargo Van,Base,Cargo Van,Truck,FWD,Automatic,E85 / Unleaded,3.6,V,paul baker auto sales llc,2462 Sugar Hill Rd,Marion,NC,28752
b6fe5f46-e393,1FTEW1EP8JFC21098,38995.0,29780.0,J22326,2018.0,Ford,F-150,XL,Pickup,Truck,4WD,Automatic,Unleaded,2.7,V,key auto group,221 Route 108/blackwater Road,Somersworth,NH,03878
d189146d-823e,MAJ3P1TE5JC173721,15995.0,34381.0,Y012820A,2018.0,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1.0,I,palmetto57 nissan,16725 Nw 57th Ave,Miami Gardens,FL,33055
1cf0682f-243c,5UXKR6C55JL069242,46999.0,28646.0,TJL069242,2018.0,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,bmw of west houston,20822 Katy Freeway,Katy,TX,77449
c7a383b2-4252,1FMCU9HD6JUA74123,18000.0,60100.0,JUA74123,2018.0,Ford,Escape,SEL,SUV,Truck,4WD,Automatic,Unleaded,1.5,I,freedom chevrolet,7052 W 48th Street,Fremont,MI,49412
8e443274-af24,KM8J3CA46JU699686,,42805.0,7011,2018.0,Hyundai,Tucson,SEL,SUV,Truck,4WD,Automatic,Unleaded,2.0,I,superior mitsubishi,11717 Belair Rd,Kingsville,MD,21087
fa493b97-7627,1FTEW1E51JKF84882,39995.0,36348.0,9393,2018.0,Ford,F-150,XLT,Pickup,Truck,4WD,Automatic,E85 / Unleaded; Unleaded / Unleaded,5.0,V,duffy's auto sales & services inc,1513 Columbus Street,Ottawa,IL,61350
653717d9-8c62,WBS8M9C54J5L71470,65500.0,22100.0,J5L71470,2018.0,BMW,M3 Sedan,Base,Sedan,Car,RWD,Manual,Premium Unleaded,3.0,I,infiniti of tampa,4600 N Dale Mabry Hwy,Tampa,FL,33614.0
f0ed153b-6f7c,3C6UR5FJ1JG309694,49596.0,70027.0,T309694,2018.0,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,orr infiniti,8727 Business Park Drive,Shreveport,LA,71105
4fc8c68c-2dde,1C4GJXAG6JW286788,33268.0,30915.0,181967A,2018.0,Jeep,All-New Wrangler,Sport,SUV,Truck,4WD,Manual,Unleaded,3.6,V,classic ford lincoln of columbia,177 Greystone Boulevard,Columbia,SC,29210
84c90099-e39a,JM3KFBDM9J0354267,25770.0,24332.0,VM0375A,2018.0,Mazda,CX-5,Grand Touring,Crossover,Truck,4WD,Automatic,Unleaded,2.5,I,flood ford of east greenwich,2545 South County Trail,East Greenwich,RI,02818
dcb45284-73cd,2GCVKREC9J1100174,30941.0,41173.0,DO21L109,2018.0,Chevrolet,Silverado 1500,LT,Pickup,Truck,4WD,Automatic,Unleaded,5.3,V,west herr buick gmc,535 Main Street,East Aurora,NY,14052
ffaff0e8-c18e,WBA4J1C54JBG77618,23999.0,62579.0,LJBG77618,2018.0,BMW,4 Series,430i,Coupe,Car,RWD,Automatic,Premium Unleaded,2.0,I,beverly hills bmw,5070 Wilshire Blvd,Los Angeles,CA,90036
f9c04f37-b215,2C4RDGEG3JR341684,22390.0,53383.0,XC7948,2018.0,Dodge,Grand Caravan,GT,Minivan,Truck,FWD,Automatic,E85 / Unleaded,3.6,V,"royal chrysler motors, inc.",3961 Waverly Rd,Owego,NY,13827
d02fb5ab-fce8,1G1BE5SM8J7123845,16987.0,36642.0,C23845,2018.0,Chevrolet,Cruze,LT,Sedan,Car,FWD,Automatic,Unleaded,1.4,I,banks chevrolet cadillac buick gmc,137 Manchester St,Concord,NH,03301
a29bfb6c-b975,1GTG6CEN5J1177884,27800.0,73340.0,177884,2018.0,GMC,Canyon,SLE,Pickup,Truck,4WD,Automatic,Unleaded,3.6,V,calhoun auto outlet,446 Highway 53 E,Calhoun,GA,30701
d9a9d66f-c4dd,2C4RC1GG7JR154509,34789.0,17793.0,NG22002A,2018.0,Chrysler,Pacifica,Limited,Minivan,Truck,FWD,Automatic,Unleaded,3.6,V,rick hendrick city chevrolet,5101 E Independence Blvd,Charlotte,NC,28212
8db94872-055b,KM8SM4HF4JU277513,23172.0,26161.0,77538,2018.0,Hyundai,Santa Fe,SE,Crossover,Truck,FWD,Automatic,Unleaded,3.3,V,sixt car sales usa,"400 Se 29th St,",Fort Lauderdale,FL,33316
aea8b8c7-3991,KNDPM3AC0J7456490,20988.0,37729.0,TP1224A,2018.0,Kia,Sportage,LX,SUV,Truck,FWD,Automatic,Unleaded,2.4,I,herrnstein chrysler dodge jeep ram fiat,133 Marietta Road,Chillicothe,OH,45601
2eefefe9-bc00,KNMAT2MV7JP575816,22927.0,27108.0,NO21L235,2018.0,Nissan,Rogue,SV,SUV,Truck,4WD,Automatic,Unleaded,2.5,I,west-herr kia,3565 Southwestern Blvd.,Orchard Park,NY,14127
282aba54-0608,2HGFC2F50JH573754,20500.0,9995.0,F2041,2018.0,Honda,Civic,LX,Sedan,Car,FWD,Automatic,Unleaded,2.0,I,raceway ford of darlington,701 South Governor Williams Highway,Darlington,SC,29532
6ee1ca06-bd5b,SALGS2SV6JA501010,78998.0,35290.0,T501010,2018.0,Land Rover,Range Rover,HSE,SUV,Truck,4WD,Automatic,Premium Unleaded,3.0,V,herb chambers toyota of boston,32 Brighton Ave,Boston,MA,02134
b690dc99-08e4,4T1B11HKXJU618336,21488.0,12659.0,T251025A,2018.0,Toyota,Camry,LE,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,blaise alexander chevrolet of greencastle,1490 Ebberts Spring Court,Greencastle,PA,17225
5630ee0f-091c,5NPE24AF4JH725535,16702.0,35991.0,JH725535,2018.0,Hyundai,Sonata,SE,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,faulkner mazda trevose,4437 E Street Rd,Trevose,PA,19053
a211c33d-d0e9,3C4PDCBG7JT503799,23999.0,48496.0,P7120,2018.0,Dodge,Journey,SXT,SUV,Truck,FWD,Automatic,E85 / Unleaded,3.6,V,cole chevy buick gmc cadillac,1156 Big Laurel Highway,Bluefield,WV,24701
f310d37d-f52c,1N4AL3AP4JC286059,16364.0,21154.0,2910104A,2018.0,Nissan,Altima,S,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,jeff wyler kings nissan,9819 Kings Auto Mall Rd,Cincinnati,OH,45249
64177676-bb9b,1HGCV1F50JA254344,26000.0,42265.0,H32666A,2018.0,Honda,Accord,EX-L,Sedan,Car,FWD,Automatic,Unleaded,1.5,I,checkered flag porsche,2865 Virginia Beach Blvd,Virginia Beach,VA,23452
534db041-3c01,4T1B31HK0JU001330,23097.0,18543.0,20366450,2018.0,Toyota,Camry,LE,Sedan,Car,FWD,Automatic,Electric / Unleaded,2.5,I,carmax cockeysville,10130 York Road,Cockeysville,MD,21030
bb8f5392-cd08,KM8SRDHF6JU278891,29985.0,24425.0,HL026871,2018.0,Hyundai,Santa Fe,Limited Ultimate,Crossover,Truck,4WD,Automatic,Unleaded,3.3,V,fred beans nissan of flemington,172 Highway 202,Flemington,NJ,08822
6d001487-3f12,YV4A22RL9J1048905,35055.0,39947.0,P1272,2018.0,Volvo,XC60,Inscription,SUV,Truck,4WD,Automatic,Premium Unleaded,2.0,I,open road automotive group,1802 S Mays St,Round Rock,TX,78664
4bc4207a-fde0,1FTEW1E50JFB06753,44600.0,27739.0,JFB06753P,2018.0,Ford,F-150,XLT,Pickup,Truck,4WD,Automatic,E85 / Unleaded; Unleaded / Unleaded,5.0,V,lithia chrysler jeep dodge ram of klamath falls,2675 Washburn Way,Klamath Falls,OR,97603
d13f144e-1e3e,2T3WFREV9JW440846,23991.0,33561.0,MW147057A,2018.0,Toyota,RAV4,XLE,SUV,Truck,FWD,Automatic,Unleaded,2.5,I,fred anderson toyota of charleston,2100 Savannah Highway,Charleston,SC,29414
78a7a023-7c8a,5NPE24AF4JH668785,18848.0,22127.0,P10646,2018.0,Hyundai,Sonata,SE,Sedan,Car,FWD,Automatic,Unleaded,2.4,I,bmw of murrieta,41430 Auto Mall Parkway,Murrieta,CA,92562.0
1ae8f656-2938,JTNB11HK5J3041172,17471.0,48551.0,FT210943A,2018.0,Toyota,Camry,LE,Sedan,Car,FWD,Automatic,Unleaded,2.5,I,lithia auto stores,150 North Bartlett,Medford,OR,97501
a99a4a8d-e210,3LN6L5D92JR608445,25994.0,20435.0,F9638,2018.0,Lincoln,MKZ,Select,Sedan,Car,4WD,Automatic,Unleaded,2.0,I,performance ford of east hanover,189 Route 10 East,East Hanover,NJ,07936
